REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97601;97601_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97615;97615_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97601;97601_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97613;97613_0000;2019;A401;;
06;976;97601;97601_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97604;97604_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97603;97603_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97610;97610_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97601;97601_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97607;97607_0000;2019;A401;;
06;976;97608;97608_0000;2019;A401;;
06;976;97617;97617_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97602;97602_0000;2019;A401;;
06;976;97606;97606_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97611;97611_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97609;97609_0000;2019;A401;;
06;976;97605;97605_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97616;97616_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97614;97614_0000;2019;A401;;
06;976;97612;97612_0000;2019;A401;;
06;976;97601;97601_0000;2019;A401;;
